directly|(34, [(40356, 393), (59020, 530), (91855, 864), (132127, 1104), (150358, 1206), (154967, 1245), (205536, 1574), (251567, 1924), (293634, 2172), (305435, 2264), (317553, 2339), (349978, 2548), (366234, 2638), (423661, 3024), (455427, 3213), (508137, 3557), (508640, 3561), (516507, 3607), (519256, 3624), (619395, 4283), (626458, 4325), (626728, 4327), (861790, 6362), (1036129, 7915), (1089601, 8397), (1286036, 10078), (1453090, 11540), (1519566, 12152), (1589791, 12692), (1594943, 12717), (1709365, 13535), (1869863, 14978), (1882607, 15082), (1964278, 15707)])
prior|(6, [(135378, 1122), (510287, 3569), (1095000, 8430), (1112581, 8548), (1138646, 8726), (1521957, 12169)])
faithfully|(1, [(749001, 5449)])
vain|(3, [(165927, 1312), (1010456, 7572), (1660709, 13189)])
pasteboard|(1, [(1688630, 13380)])
technically|(4, [(760368, 5524), (1064739, 8223), (1102842, 8479), (1140818, 8739)])
louder|(4, [(1198855, 9171), (1204592, 9266), (1654037, 13166), (1654042, 13166)])
silly|(4, [(15792, 102), (199682, 1509), (953334, 7099), (1854796, 14809)])
piteously|(5, [(123145, 1051), (210446, 1652), (529367, 3697), (672343, 4841), (826943, 6093)])
mutually|(1, [(8767, 65)])
much–i|(1, [(1824464, 14523)])
detestably|(1, [(1011417, 7588)])
wretchedly|(1, [(1698658, 13451)])
headlong|(11, [(32129, 331), (97916, 895), (124821, 1061), (172466, 1341), (230351, 1804), (446010, 3148), (601677, 4177), (907703, 6709), (924285, 6861), (1563244, 12519), (1568829, 12570)])
resistlessly|(1, [(1054186, 8117)])
sternly|(3, [(721640, 5274), (1001581, 7493), (1544026, 12341)])
niver|(3, [(798054, 5832), (803249, 5861), (803843, 5865)])
free–his|(1, [(281126, 2092)])
portly|(1, [(1758588, 13969)])
comparatively|(21, [(90148, 856), (103725, 930), (108503, 962), (109548, 966), (154987, 1245), (231552, 1810), (236643, 1840), (357904, 2590), (556310, 3870), (559857, 3893), (741545, 5401), (835016, 6134), (848556, 6234), (1113829, 8555), (1234052, 9555), (1246412, 9669), (1321851, 10463), (1356323, 10746), (1396584, 11088), (1430945, 11377), (1783080, 14221)])
forbore|(1, [(387669, 2803)])
sonorously|(1, [(989488, 7373)])
forty-seven|(2, [(363019, 2623), (372439, 2693)])
then|(51, [(95483, 885), (139082, 1144), (139315, 1145), (207271, 1611), (451571, 3185), (629400, 4349), (630061, 4353), (635855, 4401), (645843, 4525), (646628, 4534), (673776, 4864), (675232, 4878), (774898, 5638), (792753, 5783), (817069, 6011), (817882, 6020), (831711, 6107), (941542, 7001), (950879, 7079), (1013878, 7609), (1013950, 7610), (1013984, 7611), (1014029, 7612), (1014066, 7613), (1014157, 7614), (1038011, 7928), (1056144, 8139), (1056641, 8143), (1056676, 8144), (1056758, 8145), (1056848, 8146), (1056950, 8147), (1056999, 8148), (1057184, 8150), (1072525, 8281), (1205889, 9286), (1234497, 9560), (1272246, 9953), (1276281, 9987), (1353490, 10718), (1358019, 10768), (1469868, 11688), (1483129, 11785), (1484429, 11794), (1493066, 11880), (1533850, 12271), (1728112, 13681), (1801906, 14376), (1838755, 14609), (1853025, 14780), (1855814, 14824)])
pointedly|(3, [(843887, 6200), (1575952, 12610), (1615916, 12862)])
highly|(22, [(122649, 1049), (126909, 1075), (130572, 1095), (140609, 1154), (289139, 2142), (311869, 2304), (704384, 5168), (715480, 5231), (1083580, 8360), (1114224, 8557), (1170382, 8949), (1209555, 9343), (1365945, 10841), (1533860, 12271), (1554018, 12450), (1587432, 12676), (1588431, 12682), (1616675, 12867), (1618768, 12880), (1691761, 13405), (1798807, 14340), (1893875, 15186)])
specifically|(3, [(81188, 808), (109627, 966), (1162001, 8881)])
vehemently|(3, [(1065546, 8230), (1199480, 9193), (1591075, 12700)])
ahead|(4, [(331214, 2419), (587118, 4079), (898130, 6613), (1529423, 12233)])
buoyantly|(1, [(1463849, 11633)])
flatteringly|(1, [(1409876, 11221)])
worn|(1, [(151054, 1214)])
–here|(2, [(1379004, 10949), (1829137, 14545)])
bite|(1, [(1263890, 9845)])
pusilanimous–secondly|(1, [(1816256, 14473)])
ver|(4, [(1376657, 10930), (1377493, 10940), (1377501, 10940), (1377534, 10940)])
forth|(8, [(250463, 1917), (705520, 5175), (710063, 5208), (827497, 6097), (909035, 6724), (1758425, 13967), (1803427, 14388), (1885648, 15108)])
pre-eminently|(2, [(613088, 4244), (681285, 4933)])
drunk|(1, [(621044, 4289)])
fit|(2, [(28187, 276), (1269758, 9920)])
complacently|(1, [(1454308, 11550)])
usually|(51, [(51640, 474), (63792, 570), (65513, 584), (163523, 1299), (168564, 1323), (172189, 1340), (288907, 2141), (322291, 2366), (323480, 2372), (331943, 2428), (334326, 2447), (343337, 2501), (355186, 2573), (377270, 2731), (480505, 3367), (487317, 3410), (532413, 3723), (568821, 3942), (586872, 4077), (587337, 4080), (587633, 4082), (588655, 4090), (604638, 4196), (697276, 5132), (737454, 5379), (743546, 5410), (781318, 5674), (889636, 6542), (958859, 7148), (1011663, 7590), (1057993, 8161), (1160365, 8871), (1199990, 9205), (1232193, 9536), (1252361, 9752), (1262246, 9824), (1324324, 10476), (1328321, 10501), (1358744, 10775), (1369721, 10863), (1483379, 11786), (1508245, 12031), (1620415, 12893), (1699385, 13457), (1712863, 13563), (1732824, 13736), (1737667, 13781), (1759092, 13974), (1797702, 14331), (1883951, 15093), (1943276, 15578)])
moderately|(2, [(312344, 2305), (817248, 6014)])
conspicuously|(1, [(1336426, 10548)])
repeatedly|(16, [(95277, 884), (102543, 925), (112676, 981), (239820, 1858), (261640, 1988), (317165, 2338), (535505, 3737), (553405, 3850), (555826, 3867), (769529, 5593), (832995, 6116), (905169, 6681), (1530014, 12239), (1674026, 13283), (1681000, 13318), (1787337, 14250)])
fashionably|(1, [(649814, 4571)])
method|(1, [(825803, 6079)])
sumptuously|(1, [(1062185, 8203)])
abruptly|(10, [(8201, 56), (91622, 863), (665950, 4769), (713924, 5224), (720198, 5263), (726942, 5301), (759852, 5517), (1394292, 11066), (1781080, 14203), (1955264, 15651)])
deep–at|(1, [(1943536, 15581)])
earlier|(2, [(358757, 2596), (645604, 4521)])
sparsely|(1, [(1941277, 15567)])
proportionately|(1, [(130562, 1095)])
dealt|(1, [(25306, 226)])
conscientiously|(6, [(688797, 5036), (998855, 7467), (1301036, 10223), (1307272, 10314), (1574071, 12602), (1719401, 13601)])
profanely|(1, [(187439, 1419)])
exceedingly|(72, [(150124, 1205), (176036, 1362), (178349, 1372), (191885, 1441), (220665, 1751), (260979, 1984), (289825, 2148), (290571, 2152), (304397, 2254), (339747, 2479), (341746, 2490), (355461, 2575), (379708, 2747), (400612, 2882), (408332, 2928), (511146, 3574), (513214, 3587), (533035, 3726), (550188, 3822), (585880, 4072), (650113, 4573), (652502, 4593), (681426, 4935), (690108, 5051), (696200, 5125), (713701, 5223), (749872, 5455), (761117, 5527), (823743, 6064), (868344, 6418), (898473, 6616), (953495, 7101), (1017603, 7683), (1076177, 8311), (1105213, 8501), (1109528, 8529), (1113018, 8549), (1113778, 8555), (1114342, 8559), (1134239, 8699), (1136835, 8716), (1164097, 8896), (1224203, 9480), (1252348, 9752), (1257308, 9784), (1270374, 9928), (1365085, 10832), (1379895, 10956), (1427120, 11356), (1450822, 11518), (1451249, 11521), (1475681, 11735), (1536611, 12291), (1545958, 12367), (1573088, 12598), (1574081, 12602), (1577346, 12618), (1591683, 12702), (1607239, 12773), (1639560, 13049), (1641490, 13060), (1661926, 13194), (1687899, 13371), (1699592, 13458), (1766908, 14041), (1775133, 14123), (1826116, 14532), (1844121, 14644), (1877266, 15029), (1916892, 15346), (1951437, 15628), (1961496, 15689)])
ineffably|(1, [(1818339, 14487)])
eagerly|(13, [(82300, 813), (266029, 2014), (426353, 3038), (502593, 3520), (544585, 3789), (702466, 5159), (1024671, 7785), (1065110, 8226), (1187582, 9066), (1218940, 9435), (1338830, 10562), (1464212, 11635), (1671345, 13266)])
almost|(83, [(14297, 94), (52872, 484), (67833, 599), (168121, 1322), (239808, 1858), (244807, 1883), (245291, 1886), (272048, 2049), (280578, 2087), (290109, 2150), (294723, 2179), (296325, 2186), (324752, 2380), (324982, 2381), (347836, 2534), (363548, 2626), (381671, 2762), (397743, 2864), (432994, 3072), (437765, 3101), (438923, 3108), (459392, 3237), (487963, 3412), (510543, 3571), (551381, 3833), (552496, 3842), (572229, 3962), (574146, 3974), (583398, 4057), (595410, 4131), (607002, 4207), (610368, 4224), (619629, 4284), (652755, 4594), (855130, 6292), (873273, 6443), (948820, 7066), (960981, 7170), (1112139, 8545), (1114976, 8564), (1156694, 8851), (1167284, 8928), (1206741, 9295), (1233076, 9547), (1243999, 9649), (1266618, 9875), (1274749, 9976), (1286340, 10080), (1286356, 10080), (1323603, 10473), (1372595, 10877), (1373863, 10886), (1381865, 10968), (1387281, 11018), (1404778, 11178), (1451905, 11529), (1457975, 11578), (1462879, 11622), (1482533, 11781), (1504996, 11994), (1511051, 12063), (1535248, 12284), (1544129, 12342), (1544665, 12354), (1555036, 12463), (1581210, 12639), (1591729, 12702), (1601573, 12747), (1754253, 13927), (1811993, 14446), (1859830, 14901), (1865225, 14943), (1868861, 14972), (1878220, 15035), (1886120, 15111), (1892523, 15167), (1921343, 15376), (1931660, 15455), (1944728, 15588), (1945847, 15594), (1951449, 15628), (1966930, 15723), (1967073, 15724)])
clearly|(31, [(20009, 131), (304790, 2257), (316907, 2336), (364659, 2631), (429342, 3054), (623423, 4303), (693185, 5094), (793166, 5786), (878986, 6480), (879003, 6480), (954952, 7112), (964423, 7193), (971199, 7238), (995054, 7440), (1030908, 7868), (1070742, 8274), (1255694, 9776), (1308445, 10332), (1345219, 10638), (1351997, 10698), (1438135, 11418), (1509782, 12053), (1535860, 12286), (1560265, 12498), (1590068, 12693), (1595037, 12718), (1595341, 12720), (1630660, 12980), (1688172, 13376), (1729891, 13715), (1865583, 14945)])
peremptorily|(2, [(757194, 5503), (1009623, 7565)])
characteristically|(1, [(741139, 5399)])
elsewhere|(10, [(178372, 1372), (214600, 1717), (472614, 3318), (851617, 6254), (878679, 6479), (1350567, 10685), (1577554, 12620), (1719585, 13602), (1898459, 15241), (1945084, 15590)])
greatly|(59, [(66827, 594), (71249, 620), (119646, 1030), (145206, 1175), (147999, 1193), (150331, 1206), (157041, 1257), (175443, 1358), (225213, 1776), (242622, 1871), (263148, 1998), (298439, 2202), (312314, 2305), (312353, 2305), (315655, 2326), (390835, 2823), (438828, 3107), (507578, 3554), (514133, 3595), (518768, 3621), (530162, 3703), (567266, 3933), (585663, 4071), (597847, 4154), (695536, 5121), (740775, 5397), (775923, 5645), (778239, 5660), (787823, 5738), (831078, 6103), (839183, 6166), (844200, 6202), (847578, 6228), (854728, 6287), (874361, 6450), (916783, 6809), (917551, 6815), (967405, 7215), (972451, 7243), (982991, 7330), (1032734, 7884), (1034861, 7903), (1098308, 8450), (1121186, 8608), (1225600, 9486), (1244940, 9657), (1255374, 9772), (1295102, 10162), (1392722, 11053), (1398216, 11112), (1418329, 11286), (1437391, 11413), (1464688, 11643), (1501752, 11973), (1541362, 12321), (1717588, 13589), (1721234, 13614), (1788373, 14255), (1802241, 14381)])
composedly|(1, [(1939434, 15554)])
equitably|(1, [(1502066, 11975)])
nimbly|(1, [(1007512, 7548)])
neber|(1, [(1250677, 9734)])
presently|(58, [(55122, 498), (211757, 1683), (221373, 1755), (228704, 1794), (232133, 1813), (281863, 2098), (293629, 2172), (308486, 2288), (317521, 2339), (328532, 2403), (403601, 2905), (413905, 2962), (423518, 3023), (426960, 3042), (436046, 3090), (437175, 3098), (438920, 3108), (447480, 3156), (469687, 3300), (480991, 3370), (508134, 3557), (521192, 3635), (521504, 3637), (522919, 3648), (530482, 3706), (530806, 3708), (536941, 3745), (539330, 3760), (603364, 4187), (603701, 4189), (606625, 4205), (646733, 4535), (653185, 4597), (691290, 5068), (719720, 5258), (817963, 6021), (854291, 6281), (891091, 6553), (895324, 6583), (897144, 6603), (1013790, 7608), (1038284, 7931), (1201152, 9217), (1222015, 9460), (1229180, 9512), (1245090, 9658), (1278454, 10011), (1307040, 10309), (1340381, 10578), (1390778, 11043), (1454513, 11552), (1459065, 11587), (1654034, 13166), (1658171, 13182), (1669221, 13248), (1777387, 14151), (1807772, 14413), (1955240, 15651)])
abroad|(9, [(45, 1), (174972, 1356), (199036, 1503), (338982, 2475), (731652, 5339), (1073350, 8288), (1123349, 8616), (1177094, 8987), (1499141, 11945)])
ashore|(3, [(223062, 1764), (1127598, 8642), (1130090, 8668)])
alter|(1, [(829687, 6098)])
unequivocally|(1, [(1599917, 12741)])
up|(1, [(1028696, 7852)])
numerously|(1, [(820034, 6038)])
gladly|(1, [(865030, 6386)])
cleanly|(1, [(1963903, 15705)])
wholly|(3, [(941933, 7006), (1193260, 9106), (1940697, 15562)])
ago–how|(1, [(1918867, 15360)])
stole|(1, [(1037459, 7926)])
slowly|(32, [(8583, 63), (32108, 331), (58441, 522), (98216, 897), (137354, 1133), (246963, 1895), (253174, 1936), (442307, 3129), (507924, 3556), (604047, 4191), (702092, 5156), (730858, 5334), (746044, 5424), (834726, 6131), (917628, 6816), (918556, 6822), (924912, 6865), (968195, 7222), (968883, 7225), (983021, 7330), (1196182, 9135), (1196187, 9135), (1215758, 9401), (1275932, 9981), (1298129, 10188), (1390783, 11043), (1392323, 11051), (1397019, 11096), (1533645, 12270), (1590065, 12693), (1729569, 13711), (1792369, 14290)])
satisfactorily|(3, [(962552, 7183), (1131018, 8676), (1137309, 8717)])
perpendicularly|(5, [(132083, 1104), (136367, 1127), (343089, 2499), (396680, 2858), (1430133, 11374)])
one–two–three–and–away|(1, [(1006179, 7534)])
excadingly|(1, [(795957, 5823)])
furthermore|(1, [(1134235, 8699)])
grossly|(4, [(786273, 5724), (1096255, 8438), (1328221, 10500), (1705618, 13497)])
bit|(1, [(1265396, 9858)])
plainly|(17, [(99909, 908), (104598, 934), (244170, 1879), (250140, 1914), (304035, 2252), (579608, 4027), (603573, 4188), (619401, 4283), (790585, 5765), (1049317, 8044), (1220600, 9445), (1250144, 9721), (1278822, 10016), (1515519, 12102), (1518315, 12143), (1770502, 14067), (1775955, 14137)])
wise|(1, [(1194834, 9124)])
prodigiously|(4, [(110224, 967), (130977, 1099), (231756, 1811), (492096, 3453)])
commonly|(6, [(111718, 975), (876729, 6465), (934409, 6939), (1035807, 7913), (1820452, 14503), (1821220, 14508)])
obstreperously|(1, [(385189, 2787)])
gingerly|(1, [(1424551, 11341)])
steadfastly|(1, [(841826, 6185)])
paler|(1, [(789880, 5754)])
delightfully|(3, [(675756, 4882), (695816, 5122), (1706390, 13503)])
decisively|(1, [(1956540, 15661)])
placidly|(2, [(1619669, 12883), (1964828, 15712)])
either|(30, [(66830, 594), (227929, 1791), (266823, 2018), (294785, 2179), (302534, 2241), (339851, 2480), (397773, 2864), (414934, 2972), (433625, 3076), (504368, 3533), (534769, 3734), (536762, 3744), (585874, 4072), (596618, 4146), (774808, 5637), (785074, 5717), (964419, 7193), (980461, 7309), (1098950, 8455), (1430938, 11377), (1431398, 11381), (1452215, 11530), (1453371, 11541), (1524036, 12185), (1539347, 12305), (1663906, 13211), (1668692, 13244), (1732207, 13732), (1741946, 13818), (1833701, 14579)])
appropriately|(1, [(1333957, 10535)])
moodily|(3, [(836881, 6149), (1396233, 11086), (1532838, 12262)])
exquisitely|(4, [(1224751, 9483), (1386741, 11016), (1944192, 15585), (1964846, 15712)])
made–or|(1, [(1761744, 13997)])
wantonly|(1, [(1817934, 14483)])
first|(105, [(16213, 104), (40056, 389), (58426, 522), (125345, 1064), (136528, 1128), (232143, 1813), (238991, 1852), (241951, 1869), (246816, 1894), (302951, 2243), (316901, 2336), (329086, 2405), (342513, 2495), (361138, 2610), (365207, 2633), (475506, 3336), (479493, 3360), (513016, 3585), (518639, 3620), (527420, 3682), (527778, 3684), (541072, 3770), (541796, 3775), (595053, 4127), (611846, 4233), (653261, 4598), (654413, 4610), (676374, 4893), (716112, 5235), (730649, 5330), (738375, 5384), (743589, 5410), (801429, 5848), (837371, 6152), (864805, 6385), (879007, 6480), (902806, 6656), (906540, 6700), (921521, 6842), (934786, 6942), (940157, 6983), (948790, 7066), (974640, 7263), (987376, 7360), (1046160, 8015), (1048829, 8039), (1070984, 8276), (1085461, 8373), (1095943, 8436), (1111967, 8543), (1117177, 8581), (1227040, 9498), (1228110, 9505), (1236505, 9579), (1236558, 9579), (1239733, 9609), (1261538, 9819), (1276424, 9990), (1280906, 10040), (1353104, 10713), (1368758, 10858), (1397221, 11097), (1398720, 11115), (1436490, 11408), (1443161, 11469), (1452825, 11538), (1453357, 11541), (1462868, 11622), (1465912, 11658), (1471369, 11700), (1533621, 12270), (1537441, 12296), (1545506, 12360), (1547555, 12386), (1597741, 12734), (1598145, 12735), (1610002, 12801), (1610611, 12808), (1618743, 12880), (1620300, 12892), (1687036, 13365), (1696942, 13441), (1730915, 13723), (1755377, 13934), (1762179, 13999), (1784586, 14232), (1787662, 14251), (1795646, 14314), (1816248, 14473), (1823147, 14519), (1827949, 14538), (1830225, 14553), (1838219, 14605), (1839028, 14611), (1843276, 14639), (1855850, 14825), (1899956, 15254), (1900464, 15259), (1924253, 15392), (1924267, 15392), (1945150, 15590), (1945743, 15593), (1946789, 15599), (1951012, 15626), (1954794, 15649)])
homely|(1, [(1278511, 10012)])
readily|(50, [(68017, 600), (96475, 891), (107874, 958), (128440, 1083), (133364, 1111), (154949, 1245), (163187, 1298), (237709, 1845), (284898, 2118), (321370, 2362), (343770, 2504), (398871, 2869), (488333, 3414), (512107, 3579), (541869, 3775), (688221, 5030), (741679, 5402), (757157, 5503), (873247, 6443), (928294, 6894), (944429, 7032), (1135159, 8706), (1171571, 8956), (1172053, 8960), (1179643, 9009), (1180057, 9012), (1182110, 9032), (1213769, 9389), (1242233, 9636), (1242655, 9639), (1250901, 9736), (1281634, 10046), (1290385, 10111), (1292333, 10129), (1321302, 10457), (1331193, 10520), (1339231, 10565), (1349900, 10679), (1434506, 11397), (1449951, 11513), (1490318, 11855), (1584611, 12652), (1660729, 13189), (1665290, 13216), (1669047, 13246), (1702644, 13477), (1789275, 14261), (1840419, 14621), (1915564, 15342), (1951755, 15629)])
laughably|(1, [(1656620, 13178)])
fantastically|(2, [(711085, 5210), (1456462, 11569)])
adore|(1, [(60109, 541)])
providentially|(3, [(92198, 866), (294763, 2179), (1185188, 9051)])
idly|(2, [(16241, 104), (1185543, 9055)])
brutally|(1, [(1185926, 9057)])
legally|(1, [(1502069, 11975)])
certainly–how|(1, [(1750854, 13899)])
instantly|(32, [(5053, 33), (56074, 506), (239316, 1855), (257283, 1959), (260028, 1977), (282172, 2101), (286863, 2128), (306636, 2274), (316412, 2334), (392980, 2835), (476360, 3340), (506118, 3546), (536470, 3742), (569476, 3947), (605237, 4199), (639116, 4447), (746246, 5425), (761586, 5531), (864462, 6383), (865752, 6392), (1065821, 8232), (1072387, 8280), (1288761, 10096), (1297342, 10181), (1355300, 10735), (1387807, 11022), (1392765, 11053), (1434464, 11397), (1435911, 11404), (1669793, 13256), (1907197, 15296), (1953553, 15640)])
bristly|(2, [(27496, 270), (1243583, 9648)])
laterally|(1, [(1835433, 14592)])
sociably|(1, [(570413, 3952)])
insensible–that|(1, [(1478937, 11758)])
greedily|(1, [(391012, 2824)])
pertinently|(1, [(1308431, 10332)])
strugglingly|(1, [(442305, 3129)])
horribly|(4, [(423325, 3021), (617013, 4268), (916248, 6802), (1841083, 14626)])
meditatively|(1, [(959163, 7150)])
fully|(78, [(101461, 918), (134207, 1115), (141923, 1159), (143162, 1165), (148998, 1196), (159448, 1274), (227604, 1789), (252554, 1929), (258915, 1971), (260155, 1978), (270290, 2039), (281723, 2097), (292175, 2163), (407897, 2926), (455565, 3214), (521618, 3638), (559509, 3890), (572218, 3962), (589703, 4097), (647055, 4539), (666680, 4772), (758876, 5511), (764541, 5556), (771967, 5611), (794585, 5810), (832728, 6114), (841816, 6185), (860552, 6353), (861776, 6362), (926098, 6876), (934644, 6941), (938267, 6968), (946610, 7053), (947968, 7061), (964321, 7192), (983011, 7330), (988898, 7366), (1063487, 8211), (1076897, 8312), (1082056, 8351), (1084677, 8368), (1092698, 8411), (1130594, 8671), (1134814, 8702), (1144556, 8773), (1156976, 8852), (1174074, 8970), (1186274, 9059), (1219148, 9436), (1282699, 10052), (1312707, 10384), (1350301, 10683), (1377330, 10939), (1386758, 11016), (1390690, 11042), (1391485, 11047), (1392133, 11050), (1392781, 11053), (1408148, 11203), (1426680, 11353), (1439375, 11427), (1475916, 11737), (1494242, 11894), (1501344, 11968), (1510491, 12059), (1513988, 12082), (1540087, 12312), (1589510, 12690), (1601561, 12747), (1698205, 13449), (1762373, 14000), (1788153, 14253), (1845267, 14652), (1921649, 15378), (1954403, 15646), (1958527, 15674), (1958859, 15675), (1962660, 15696)])
later|(2, [(700650, 5151), (1418925, 11289)])
firmly|(17, [(78626, 761), (224189, 1770), (231287, 1809), (257034, 1957), (357754, 2589), (424526, 3028), (479515, 3360), (515511, 3604), (617678, 4271), (626147, 4324), (835940, 6141), (911023, 6749), (915018, 6793), (1029441, 7858), (1221066, 9448), (1291346, 10119), (1939432, 15554)])
occasionally|(33, [(41698, 407), (123673, 1054), (130692, 1096), (153230, 1237), (179241, 1376), (196788, 1494), (217435, 1730), (336850, 2460), (420652, 3007), (448785, 3166), (455236, 3212), (485271, 3399), (570074, 3950), (587797, 4084), (610798, 4227), (646368, 4532), (861236, 6357), (975448, 7267), (975504, 7267), (1140511, 8738), (1283401, 10058), (1324107, 10475), (1476259, 11739), (1482529, 11781), (1633139, 12995), (1701741, 13474), (1732826, 13736), (1732832, 13736), (1741479, 13816), (1747743, 13866), (1777214, 14150), (1884210, 15094), (1954216, 15645)])
thereafter|(1, [(12882, 91)])
tamely|(1, [(194604, 1481)])
boisterously|(1, [(1143745, 8767)])
respectfully|(3, [(1308932, 10338), (1310423, 10350), (1609246, 12793)])
fur|(1, [(1205597, 9281)])
undauntedly|(1, [(171116, 1335)])
thrown|(3, [(538978, 3758), (890829, 6550), (1749077, 13879)])
whenever|(14, [(219156, 1740), (553687, 3852), (809927, 5930), (930530, 6912), (1021193, 7715), (1194270, 9111), (1284864, 10069), (1643422, 13074), (1796801, 14323), (1849992, 14705), (1882599, 15082), (1884875, 15102), (1909897, 15314), (1910203, 15315)])
devotedly|(1, [(1063343, 8209)])
wore|(4, [(584229, 4064), (750198, 5457), (836716, 6146), (845244, 6210)])
midway|(1, [(908985, 6724)])
feverishly|(1, [(1079723, 8335)])
severely|(2, [(41689, 407), (1319505, 10437)])
years–possibly|(1, [(1829786, 14548)])
ungratefully|(1, [(262478, 1995)])
frequently|(54, [(93590, 873), (137867, 1136), (166657, 1313), (289431, 2144), (302834, 2242), (305432, 2264), (324090, 2376), (324530, 2379), (325665, 2385), (326297, 2389), (333012, 2436), (359399, 2599), (363533, 2626), (369287, 2667), (377587, 2733), (395807, 2852), (409323, 2936), (409334, 2936), (417214, 2985), (453879, 3205), (487330, 3410), (494431, 3474), (505143, 3539), (549304, 3818), (551284, 3832), (564118, 3916), (569757, 3948), (586713, 4076), (596884, 4148), (742414, 5406), (754492, 5486), (819573, 6033), (830341, 6100), (870177, 6427), (876331, 6463), (889663, 6542), (903308, 6660), (947576, 7059), (1048563, 8037), (1244397, 9652), (1247212, 9689), (1349802, 10677), (1368756, 10858), (1408510, 11205), (1427210, 11357), (1479540, 11761), (1479997, 11764), (1480000, 11764), (1585458, 12656), (1682102, 13330), (1763036, 14002), (1828433, 14541), (1925617, 15399), (1943845, 15583)])
oddly|(5, [(98238, 897), (158388, 1269), (351618, 2555), (1876514, 15023), (1876852, 15025)])
lastly|(5, [(179443, 1377), (332695, 2434), (445971, 3148), (1092159, 8410), (1173465, 8968)])
plentifully|(2, [(293980, 2174), (407785, 2924)])
busily|(6, [(115997, 1000), (243644, 1877), (251298, 1923), (442269, 3129), (482174, 3378), (985928, 7351)])
softly|(1, [(1490705, 11858)])
collectedly|(1, [(1116353, 8575)])
veritably|(2, [(35699, 353), (774563, 5634)])
blindly|(4, [(421273, 3010), (1100677, 8465), (1288243, 10092), (1522270, 12172)])
drawlingly|(1, [(1360543, 10795)])
coldly|(1, [(65904, 586)])
venom|(1, [(738651, 5386)])
aright|(2, [(784191, 5710), (1781156, 14204)])
'here|(1, [(1931204, 15448)])
dreadfully|(3, [(439923, 3115), (916432, 6805), (1218579, 9432)])
there–that|(1, [(994901, 7439)])
absolutely|(71, [(100979, 915), (105114, 937), (138536, 1139), (236960, 1841), (256485, 1954), (260804, 1983), (276883, 2070), (280268, 2085), (304407, 2254), (306183, 2271), (320346, 2356), (321237, 2361), (385347, 2788), (391549, 2827), (440746, 3120), (444033, 3137), (449679, 3172), (522041, 3641), (545857, 3795), (549821, 3820), (556320, 3870), (604038, 4191), (610222, 4223), (621725, 4294), (651338, 4580), (687705, 5028), (737546, 5380), (791816, 5775), (955783, 7119), (956076, 7122), (1098418, 8451), (1131971, 8683), (1137268, 8717), (1178516, 9000), (1220839, 9446), (1229763, 9515), (1242488, 9637), (1326673, 10491), (1327300, 10494), (1355734, 10739), (1359039, 10778), (1362876, 10820), (1387463, 11019), (1412789, 11245), (1439742, 11428), (1451326, 11523), (1456256, 11567), (1458213, 11580), (1471153, 11698), (1511979, 12069), (1512665, 12074), (1530009, 12239), (1579157, 12631), (1579803, 12634), (1611122, 12814), (1702459, 13476), (1725539, 13664), (1736533, 13771), (1756373, 13943), (1763591, 14008), (1779208, 14177), (1799957, 14359), (1799993, 14359), (1816052, 14470), (1821066, 14507), (1846037, 14655), (1873937, 15002), (1914469, 15337), (1953348, 15638), (1954228, 15645), (1967081, 15724)])
atmosphere|(9, [(106090, 943), (107845, 958), (126938, 1075), (133369, 1111), (142854, 1163), (155917, 1251), (170529, 1333), (1034547, 7900), (1427248, 11357)])
laughingly|(2, [(1406674, 11192), (1415989, 11263)])
anew|(2, [(770541, 5600), (981128, 7314)])
opposite|(5, [(270301, 2039), (1074506, 8299), (1603129, 12754), (1765874, 14024), (1928165, 15413)])
magically|(2, [(445949, 3148), (1037617, 7927)])
becomingly|(2, [(1762188, 13999), (1895372, 15210)])
nicely|(3, [(1157259, 8854), (1640250, 13053), (1949668, 15618)])
botanically|(1, [(1883699, 15091)])
art|(2, [(210696, 1654), (1397308, 11098)])
outside|(1, [(403966, 2907)])
